#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested,SessionNumber,SessionRunNumber,IsSuite,SuiteTests,PrerequisiteTests,ExtraCreditTests,TestScores,FailFromPreReq,
378,Mon Feb 14 06:44:10 EST 2022,84,0,MultiThreadTokenCounts,A2ConfigurationProvided A2ExpectedCalls A2ExpectedGetters A2ExpectedSetters A2ExpectedSignatures A2InterfaceAsType A2PublicMethodsOverride Barrier BarrierClass EarlyJoin JoinerClass LateJoin MultiThreadSumBoundedBuffer MultiThreadSumBulkPartialReduce MultiThreadSumMultiplePartialReduce MultiThreadSumMultipleRoundSynchronization MultiThreadSumResult MultiThreadSumThreads MultiThreadTokenCountResult PartitionerClass PartitionerFactory PartitionerObject StandAloneTokenCountPartition1Reduce StandAloneTokenCountPartition2Reduce StandAloneTokenCountPartition3Reduce TokenCountBarrier TokenCountBoundedBuffer TokenCountBulkPartialReduce TokenCountJoiner TokenCountMultiplePartialReduce TokenCountMultipleRoundSynchronization TokenCountThreads ,A2MnemonicNames ,A2AccessModifiersMatched A2NamedConstants A2NoCheckstyleWarnings SumBarrier SumJoiner , ,44,8,true,MultiThreadTokenCountResult TokenCountBoundedBuffer TokenCountBulkPartialReduce TokenCountMultiplePartialReduce TokenCountMultipleRoundSynchronization TokenCountThreads , , ,MultiThreadTokenCountResult-(10.0/10.0) TokenCountBoundedBuffer-(10.0/10.0) TokenCountBulkPartialReduce-(10.0/10.0) TokenCountMultiplePartialReduce-(10.0/10.0) TokenCountMultipleRoundSynchronization-(10.0/10.0) TokenCountThreads-(10.0/10.0) , ,
379,Mon Feb 14 06:44:11 EST 2022,84,0,BarrierJoinSynchronizationClassAndObject,A2ConfigurationProvided A2ExpectedCalls A2ExpectedGetters A2ExpectedSetters A2ExpectedSignatures A2InterfaceAsType A2PublicMethodsOverride Barrier BarrierClass EarlyJoin JoinerClass LateJoin MultiThreadSumBoundedBuffer MultiThreadSumBulkPartialReduce MultiThreadSumMultiplePartialReduce MultiThreadSumMultipleRoundSynchronization MultiThreadSumResult MultiThreadSumThreads MultiThreadTokenCountResult PartitionerClass PartitionerFactory PartitionerObject StandAloneTokenCountPartition1Reduce StandAloneTokenCountPartition2Reduce StandAloneTokenCountPartition3Reduce TokenCountBarrier TokenCountBoundedBuffer TokenCountBulkPartialReduce TokenCountJoiner TokenCountMultiplePartialReduce TokenCountMultipleRoundSynchronization TokenCountThreads ,A2MnemonicNames ,A2AccessModifiersMatched A2NamedConstants A2NoCheckstyleWarnings SumBarrier SumJoiner , ,44,9,true,Barrier BarrierClass EarlyJoin JoinerClass LateJoin , , ,Barrier-(40.0/40.0) BarrierClass-(5.0/5.0) EarlyJoin-(20.0/20.0) JoinerClass-(5.0/5.0) LateJoin-(20.0/20.0) , ,
380,Mon Feb 14 06:44:12 EST 2022,84,0,PartitionedReduce,A2ConfigurationProvided A2ExpectedCalls A2ExpectedGetters A2ExpectedSetters A2ExpectedSignatures A2InterfaceAsType A2PublicMethodsOverride Barrier BarrierClass EarlyJoin JoinerClass LateJoin MultiThreadSumBoundedBuffer MultiThreadSumBulkPartialReduce MultiThreadSumMultiplePartialReduce MultiThreadSumMultipleRoundSynchronization MultiThreadSumResult MultiThreadSumThreads MultiThreadTokenCountResult PartitionerClass PartitionerFactory PartitionerObject StandAloneTokenCountPartition1Reduce StandAloneTokenCountPartition2Reduce StandAloneTokenCountPartition3Reduce TokenCountBarrier TokenCountBoundedBuffer TokenCountBulkPartialReduce TokenCountJoiner TokenCountMultiplePartialReduce TokenCountMultipleRoundSynchronization TokenCountThreads ,A2MnemonicNames ,A2AccessModifiersMatched A2NamedConstants A2NoCheckstyleWarnings SumBarrier SumJoiner , ,44,10,true,StandAloneTokenCountPartition1Reduce StandAloneTokenCountPartition2Reduce StandAloneTokenCountPartition3Reduce , , ,StandAloneTokenCountPartition1Reduce-(25.0/25.0) StandAloneTokenCountPartition2Reduce-(25.0/25.0) StandAloneTokenCountPartition3Reduce-(25.0/25.0) , ,
381,Mon Feb 14 06:44:13 EST 2022,84,0,PartitionedReduce,A2ConfigurationProvided A2ExpectedCalls A2ExpectedGetters A2ExpectedSetters A2ExpectedSignatures A2InterfaceAsType A2PublicMethodsOverride Barrier BarrierClass EarlyJoin JoinerClass LateJoin MultiThreadSumBoundedBuffer MultiThreadSumBulkPartialReduce MultiThreadSumMultiplePartialReduce MultiThreadSumMultipleRoundSynchronization MultiThreadSumResult MultiThreadSumThreads MultiThreadTokenCountResult PartitionerClass PartitionerFactory PartitionerObject StandAloneTokenCountPartition1Reduce StandAloneTokenCountPartition2Reduce StandAloneTokenCountPartition3Reduce TokenCountBarrier TokenCountBoundedBuffer TokenCountBulkPartialReduce TokenCountJoiner TokenCountMultiplePartialReduce TokenCountMultipleRoundSynchronization TokenCountThreads ,A2MnemonicNames ,A2AccessModifiersMatched A2NamedConstants A2NoCheckstyleWarnings SumBarrier SumJoiner , ,44,11,true,StandAloneTokenCountPartition1Reduce StandAloneTokenCountPartition2Reduce StandAloneTokenCountPartition3Reduce , , ,StandAloneTokenCountPartition1Reduce-(25.0/25.0) StandAloneTokenCountPartition2Reduce-(25.0/25.0) StandAloneTokenCountPartition3Reduce-(25.0/25.0) , ,
382,Mon Feb 14 06:44:20 EST 2022,84,0,A2SpecificStyleSuite,A2ConfigurationProvided A2ExpectedCalls A2ExpectedGetters A2ExpectedSetters A2ExpectedSignatures A2InterfaceAsType A2PublicMethodsOverride Barrier BarrierClass EarlyJoin JoinerClass LateJoin MultiThreadSumBoundedBuffer MultiThreadSumBulkPartialReduce MultiThreadSumMultiplePartialReduce MultiThreadSumMultipleRoundSynchronization MultiThreadSumResult MultiThreadSumThreads MultiThreadTokenCountResult PartitionerClass PartitionerFactory PartitionerObject StandAloneTokenCountPartition1Reduce StandAloneTokenCountPartition2Reduce StandAloneTokenCountPartition3Reduce TokenCountBarrier TokenCountBoundedBuffer TokenCountBulkPartialReduce TokenCountJoiner TokenCountMultiplePartialReduce TokenCountMultipleRoundSynchronization TokenCountThreads ,A2MnemonicNames ,A2AccessModifiersMatched A2NamedConstants A2NoCheckstyleWarnings SumBarrier SumJoiner , ,44,12,true,A2ExpectedCalls A2ExpectedGetters A2ExpectedSetters A2ExpectedSignatures , , ,A2ExpectedCalls-(20.0/20.0) A2ExpectedGetters-(3.0/3.0) A2ExpectedSetters-(3.0/3.0) A2ExpectedSignatures-(5.0/5.0) , ,
383,Mon Feb 14 06:44:21 EST 2022,84,0,A2SpecificStyleSuite,A2ConfigurationProvided A2ExpectedCalls A2ExpectedGetters A2ExpectedSetters A2ExpectedSignatures A2InterfaceAsType A2PublicMethodsOverride Barrier BarrierClass EarlyJoin JoinerClass LateJoin MultiThreadSumBoundedBuffer MultiThreadSumBulkPartialReduce MultiThreadSumMultiplePartialReduce MultiThreadSumMultipleRoundSynchronization MultiThreadSumResult MultiThreadSumThreads MultiThreadTokenCountResult PartitionerClass PartitionerFactory PartitionerObject StandAloneTokenCountPartition1Reduce StandAloneTokenCountPartition2Reduce StandAloneTokenCountPartition3Reduce TokenCountBarrier TokenCountBoundedBuffer TokenCountBulkPartialReduce TokenCountJoiner TokenCountMultiplePartialReduce TokenCountMultipleRoundSynchronization TokenCountThreads ,A2MnemonicNames ,A2AccessModifiersMatched A2NamedConstants A2NoCheckstyleWarnings SumBarrier SumJoiner , ,44,13,true,A2ExpectedCalls A2ExpectedGetters A2ExpectedSetters A2ExpectedSignatures , , ,A2ExpectedCalls-(20.0/20.0) A2ExpectedGetters-(3.0/3.0) A2ExpectedSetters-(3.0/3.0) A2ExpectedSignatures-(5.0/5.0) , ,
384,Mon Feb 14 06:44:24 EST 2022,89,5,BarrierJoinSynchronizationCountsAndSum,A2ConfigurationProvided A2ExpectedCalls A2ExpectedGetters A2ExpectedSetters A2ExpectedSignatures A2InterfaceAsType A2PublicMethodsOverride Barrier BarrierClass EarlyJoin JoinerClass LateJoin MultiThreadSumBoundedBuffer MultiThreadSumBulkPartialReduce MultiThreadSumMultiplePartialReduce MultiThreadSumMultipleRoundSynchronization MultiThreadSumResult MultiThreadSumThreads MultiThreadTokenCountResult PartitionerClass PartitionerFactory PartitionerObject StandAloneTokenCountPartition1Reduce StandAloneTokenCountPartition2Reduce StandAloneTokenCountPartition3Reduce SumBarrier+ SumJoiner+ TokenCountBarrier TokenCountBoundedBuffer TokenCountBulkPartialReduce TokenCountJoiner TokenCountMultiplePartialReduce TokenCountMultipleRoundSynchronization TokenCountThreads ,A2MnemonicNames ,A2AccessModifiersMatched A2NamedConstants A2NoCheckstyleWarnings , ,44,14,true,SumBarrier SumJoiner TokenCountBarrier TokenCountJoiner , , ,SumBarrier-(10.0/10.0) SumJoiner-(10.0/10.0) TokenCountBarrier-(20.0/20.0) TokenCountJoiner-(20.0/20.0) , ,
385,Mon Feb 14 06:44:25 EST 2022,89,0,BarrierJoinSynchronizationCountsAndSum,A2ConfigurationProvided A2ExpectedCalls A2ExpectedGetters A2ExpectedSetters A2ExpectedSignatures A2InterfaceAsType A2PublicMethodsOverride Barrier BarrierClass EarlyJoin JoinerClass LateJoin MultiThreadSumBoundedBuffer MultiThreadSumBulkPartialReduce MultiThreadSumMultiplePartialReduce MultiThreadSumMultipleRoundSynchronization MultiThreadSumResult MultiThreadSumThreads MultiThreadTokenCountResult PartitionerClass PartitionerFactory PartitionerObject StandAloneTokenCountPartition1Reduce StandAloneTokenCountPartition2Reduce StandAloneTokenCountPartition3Reduce SumBarrier SumJoiner TokenCountBarrier TokenCountBoundedBuffer TokenCountBulkPartialReduce TokenCountJoiner TokenCountMultiplePartialReduce TokenCountMultipleRoundSynchronization TokenCountThreads ,A2MnemonicNames ,A2AccessModifiersMatched A2NamedConstants A2NoCheckstyleWarnings , ,44,15,true,SumBarrier SumJoiner TokenCountBarrier TokenCountJoiner , , ,SumBarrier-(10.0/10.0) SumJoiner-(10.0/10.0) TokenCountBarrier-(20.0/20.0) TokenCountJoiner-(20.0/20.0) , ,
386,Mon Feb 14 06:44:28 EST 2022,89,0,A2GeneralStyleSuite,A2ConfigurationProvided A2ExpectedCalls A2ExpectedGetters A2ExpectedSetters A2ExpectedSignatures A2InterfaceAsType A2PublicMethodsOverride Barrier BarrierClass EarlyJoin JoinerClass LateJoin MultiThreadSumBoundedBuffer MultiThreadSumBulkPartialReduce MultiThreadSumMultiplePartialReduce MultiThreadSumMultipleRoundSynchronization MultiThreadSumResult MultiThreadSumThreads MultiThreadTokenCountResult PartitionerClass PartitionerFactory PartitionerObject StandAloneTokenCountPartition1Reduce StandAloneTokenCountPartition2Reduce StandAloneTokenCountPartition3Reduce SumBarrier SumJoiner TokenCountBarrier TokenCountBoundedBuffer TokenCountBulkPartialReduce TokenCountJoiner TokenCountMultiplePartialReduce TokenCountMultipleRoundSynchronization TokenCountThreads ,A2MnemonicNames ,A2AccessModifiersMatched A2NamedConstants A2NoCheckstyleWarnings , ,44,16,true,A2AccessModifiersMatched A2InterfaceAsType A2MnemonicNames A2NamedConstants A2NoCheckstyleWarnings A2PublicMethodsOverride , ,A2AccessModifiersMatched A2MnemonicNames A2NoCheckstyleWarnings A2PublicMethodsOverride ,A2AccessModifiersMatched-(0.0/5.0) A2InterfaceAsType-(10.0/10.0) A2MnemonicNames-(14.8/15.0) A2NamedConstants-(0.0/1.0) A2NoCheckstyleWarnings-(0.0/20.0) A2PublicMethodsOverride-(10.0/10.0) , ,
387,Mon Feb 14 06:44:31 EST 2022,89,0,A2GeneralStyleSuite,A2ConfigurationProvided A2ExpectedCalls A2ExpectedGetters A2ExpectedSetters A2ExpectedSignatures A2InterfaceAsType A2PublicMethodsOverride Barrier BarrierClass EarlyJoin JoinerClass LateJoin MultiThreadSumBoundedBuffer MultiThreadSumBulkPartialReduce MultiThreadSumMultiplePartialReduce MultiThreadSumMultipleRoundSynchronization MultiThreadSumResult MultiThreadSumThreads MultiThreadTokenCountResult PartitionerClass PartitionerFactory PartitionerObject StandAloneTokenCountPartition1Reduce StandAloneTokenCountPartition2Reduce StandAloneTokenCountPartition3Reduce SumBarrier SumJoiner TokenCountBarrier TokenCountBoundedBuffer TokenCountBulkPartialReduce TokenCountJoiner TokenCountMultiplePartialReduce TokenCountMultipleRoundSynchronization TokenCountThreads ,A2MnemonicNames ,A2AccessModifiersMatched A2NamedConstants A2NoCheckstyleWarnings , ,44,17,true,A2AccessModifiersMatched A2InterfaceAsType A2MnemonicNames A2NamedConstants A2NoCheckstyleWarnings A2PublicMethodsOverride , ,A2AccessModifiersMatched A2MnemonicNames A2NoCheckstyleWarnings A2PublicMethodsOverride ,A2AccessModifiersMatched-(0.0/5.0) A2InterfaceAsType-(10.0/10.0) A2MnemonicNames-(14.8/15.0) A2NamedConstants-(0.0/1.0) A2NoCheckstyleWarnings-(0.0/20.0) A2PublicMethodsOverride-(10.0/10.0) , ,
388,Mon Feb 14 08:15:09 EST 2022,89,0,A2ConfigurationProvided,A2ConfigurationProvided A2ExpectedCalls A2ExpectedGetters A2ExpectedSetters A2ExpectedSignatures A2InterfaceAsType A2PublicMethodsOverride Barrier BarrierClass EarlyJoin JoinerClass LateJoin MultiThreadSumBoundedBuffer MultiThreadSumBulkPartialReduce MultiThreadSumMultiplePartialReduce MultiThreadSumMultipleRoundSynchronization MultiThreadSumResult MultiThreadSumThreads MultiThreadTokenCountResult PartitionerClass PartitionerFactory PartitionerObject StandAloneTokenCountPartition1Reduce StandAloneTokenCountPartition2Reduce StandAloneTokenCountPartition3Reduce SumBarrier SumJoiner TokenCountBarrier TokenCountBoundedBuffer TokenCountBulkPartialReduce TokenCountJoiner TokenCountMultiplePartialReduce TokenCountMultipleRoundSynchronization TokenCountThreads ,A2MnemonicNames ,A2AccessModifiersMatched A2NamedConstants A2NoCheckstyleWarnings , ,45,0,false, , , ,A2ConfigurationProvided-(10.0/10.0) , ,
389,Mon Feb 14 08:15:09 EST 2022,89,0,A2ConfigurationProvided,A2ConfigurationProvided A2ExpectedCalls A2ExpectedGetters A2ExpectedSetters A2ExpectedSignatures A2InterfaceAsType A2PublicMethodsOverride Barrier BarrierClass EarlyJoin JoinerClass LateJoin MultiThreadSumBoundedBuffer MultiThreadSumBulkPartialReduce MultiThreadSumMultiplePartialReduce MultiThreadSumMultipleRoundSynchronization MultiThreadSumResult MultiThreadSumThreads MultiThreadTokenCountResult PartitionerClass PartitionerFactory PartitionerObject StandAloneTokenCountPartition1Reduce StandAloneTokenCountPartition2Reduce StandAloneTokenCountPartition3Reduce SumBarrier SumJoiner TokenCountBarrier TokenCountBoundedBuffer TokenCountBulkPartialReduce TokenCountJoiner TokenCountMultiplePartialReduce TokenCountMultipleRoundSynchronization TokenCountThreads ,A2MnemonicNames ,A2AccessModifiersMatched A2NamedConstants A2NoCheckstyleWarnings , ,45,1,false, , , ,A2ConfigurationProvided-(10.0/10.0) , ,
390,Mon Feb 14 08:15:11 EST 2022,89,0,PartitionerClassFactoryAndObject,A2ConfigurationProvided A2ExpectedCalls A2ExpectedGetters A2ExpectedSetters A2ExpectedSignatures A2InterfaceAsType A2PublicMethodsOverride Barrier BarrierClass EarlyJoin JoinerClass LateJoin MultiThreadSumBoundedBuffer MultiThreadSumBulkPartialReduce MultiThreadSumMultiplePartialReduce MultiThreadSumMultipleRoundSynchronization MultiThreadSumResult MultiThreadSumThreads MultiThreadTokenCountResult PartitionerClass PartitionerFactory PartitionerObject StandAloneTokenCountPartition1Reduce StandAloneTokenCountPartition2Reduce StandAloneTokenCountPartition3Reduce SumBarrier SumJoiner TokenCountBarrier TokenCountBoundedBuffer TokenCountBulkPartialReduce TokenCountJoiner TokenCountMultiplePartialReduce TokenCountMultipleRoundSynchronization TokenCountThreads ,A2MnemonicNames ,A2AccessModifiersMatched A2NamedConstants A2NoCheckstyleWarnings , ,45,2,true,PartitionerClass PartitionerFactory PartitionerObject , , ,PartitionerClass-(5.0/5.0) PartitionerFactory-(10.0/10.0) PartitionerObject-(10.0/10.0) , ,
391,Mon Feb 14 08:15:12 EST 2022,89,0,PartitionerClassFactoryAndObject,A2ConfigurationProvided A2ExpectedCalls A2ExpectedGetters A2ExpectedSetters A2ExpectedSignatures A2InterfaceAsType A2PublicMethodsOverride Barrier BarrierClass EarlyJoin JoinerClass LateJoin MultiThreadSumBoundedBuffer MultiThreadSumBulkPartialReduce MultiThreadSumMultiplePartialReduce MultiThreadSumMultipleRoundSynchronization MultiThreadSumResult MultiThreadSumThreads MultiThreadTokenCountResult PartitionerClass PartitionerFactory PartitionerObject StandAloneTokenCountPartition1Reduce StandAloneTokenCountPartition2Reduce StandAloneTokenCountPartition3Reduce SumBarrier SumJoiner TokenCountBarrier TokenCountBoundedBuffer TokenCountBulkPartialReduce TokenCountJoiner TokenCountMultiplePartialReduce TokenCountMultipleRoundSynchronization TokenCountThreads ,A2MnemonicNames ,A2AccessModifiersMatched A2NamedConstants A2NoCheckstyleWarnings , ,45,3,true,PartitionerClass PartitionerFactory PartitionerObject , , ,PartitionerClass-(5.0/5.0) PartitionerFactory-(10.0/10.0) PartitionerObject-(10.0/10.0) , ,
392,Mon Feb 14 08:15:44 EST 2022,89,0,MultiThreadTokenCounts,A2ConfigurationProvided A2ExpectedCalls A2ExpectedGetters A2ExpectedSetters A2ExpectedSignatures A2InterfaceAsType A2PublicMethodsOverride Barrier BarrierClass EarlyJoin JoinerClass LateJoin MultiThreadSumBoundedBuffer MultiThreadSumBulkPartialReduce MultiThreadSumMultiplePartialReduce MultiThreadSumMultipleRoundSynchronization MultiThreadSumResult MultiThreadSumThreads MultiThreadTokenCountResult PartitionerClass PartitionerFactory PartitionerObject StandAloneTokenCountPartition1Reduce StandAloneTokenCountPartition2Reduce StandAloneTokenCountPartition3Reduce SumBarrier SumJoiner TokenCountBarrier TokenCountBoundedBuffer TokenCountBulkPartialReduce TokenCountJoiner TokenCountMultiplePartialReduce TokenCountMultipleRoundSynchronization TokenCountThreads ,A2MnemonicNames ,A2AccessModifiersMatched A2NamedConstants A2NoCheckstyleWarnings , ,45,4,true,MultiThreadTokenCountResult TokenCountBoundedBuffer TokenCountBulkPartialReduce TokenCountMultiplePartialReduce TokenCountMultipleRoundSynchronization TokenCountThreads , , ,MultiThreadTokenCountResult-(10.0/10.0) TokenCountBoundedBuffer-(10.0/10.0) TokenCountBulkPartialReduce-(10.0/10.0) TokenCountMultiplePartialReduce-(10.0/10.0) TokenCountMultipleRoundSynchronization-(10.0/10.0) TokenCountThreads-(10.0/10.0) , ,
393,Mon Feb 14 08:15:45 EST 2022,89,0,MultiThreadTokenCounts,A2ConfigurationProvided A2ExpectedCalls A2ExpectedGetters A2ExpectedSetters A2ExpectedSignatures A2InterfaceAsType A2PublicMethodsOverride Barrier BarrierClass EarlyJoin JoinerClass LateJoin MultiThreadSumBoundedBuffer MultiThreadSumBulkPartialReduce MultiThreadSumMultiplePartialReduce MultiThreadSumMultipleRoundSynchronization MultiThreadSumResult MultiThreadSumThreads MultiThreadTokenCountResult PartitionerClass PartitionerFactory PartitionerObject StandAloneTokenCountPartition1Reduce StandAloneTokenCountPartition2Reduce StandAloneTokenCountPartition3Reduce SumBarrier SumJoiner TokenCountBarrier TokenCountBoundedBuffer TokenCountBulkPartialReduce TokenCountJoiner TokenCountMultiplePartialReduce TokenCountMultipleRoundSynchronization TokenCountThreads ,A2MnemonicNames ,A2AccessModifiersMatched A2NamedConstants A2NoCheckstyleWarnings , ,45,5,true,MultiThreadTokenCountResult TokenCountBoundedBuffer TokenCountBulkPartialReduce TokenCountMultiplePartialReduce TokenCountMultipleRoundSynchronization TokenCountThreads , , ,MultiThreadTokenCountResult-(10.0/10.0) TokenCountBoundedBuffer-(10.0/10.0) TokenCountBulkPartialReduce-(10.0/10.0) TokenCountMultiplePartialReduce-(10.0/10.0) TokenCountMultipleRoundSynchronization-(10.0/10.0) TokenCountThreads-(10.0/10.0) , ,
394,Mon Feb 14 08:16:18 EST 2022,89,0,MultiThreadSum,A2ConfigurationProvided A2ExpectedCalls A2ExpectedGetters A2ExpectedSetters A2ExpectedSignatures A2InterfaceAsType A2PublicMethodsOverride Barrier BarrierClass EarlyJoin JoinerClass LateJoin MultiThreadSumBoundedBuffer MultiThreadSumBulkPartialReduce MultiThreadSumMultiplePartialReduce MultiThreadSumMultipleRoundSynchronization MultiThreadSumResult MultiThreadSumThreads MultiThreadTokenCountResult PartitionerClass PartitionerFactory PartitionerObject StandAloneTokenCountPartition1Reduce StandAloneTokenCountPartition2Reduce StandAloneTokenCountPartition3Reduce SumBarrier SumJoiner TokenCountBarrier TokenCountBoundedBuffer TokenCountBulkPartialReduce TokenCountJoiner TokenCountMultiplePartialReduce TokenCountMultipleRoundSynchronization TokenCountThreads ,A2MnemonicNames ,A2AccessModifiersMatched A2NamedConstants A2NoCheckstyleWarnings , ,45,6,true,MultiThreadSumBoundedBuffer MultiThreadSumBulkPartialReduce MultiThreadSumMultiplePartialReduce MultiThreadSumMultipleRoundSynchronization MultiThreadSumResult MultiThreadSumThreads , , ,MultiThreadSumBoundedBuffer-(5.0/5.0) MultiThreadSumBulkPartialReduce-(5.0/5.0) MultiThreadSumMultiplePartialReduce-(5.0/5.0) MultiThreadSumMultipleRoundSynchronization-(5.0/5.0) MultiThreadSumResult-(5.0/5.0) MultiThreadSumThreads-(5.0/5.0) , ,
